Date,Venue,City,Region,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,Holdings 2,URL [primary source],URL [catalog]
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Schubert, Franz / Liszt, Franz",Erl Konig (The Erl King),"Erlkönig, D.328",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Tchaikovsky, Pyotr Il'yich",Concerto in B flat minor,"Piano Concerto No. 1, Op. 23",Australasian Tour 1910,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Rubinstein, Anton","Romanza, E flat","Romance - 6 Soirées à Saint-Petersbourg, Op. 44",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Rubinstein, Anton","Barcarolle, G major",Barcarolle No. 4,Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-14T08:15,Choral Hall,Auckland,New Zealand,"Rubinstein, Anton","""Fausse Note"" Etude (Study on ""False Notes"")","Étude sur des notes fausses, S.554a",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van","Sonata Op. 31, No. 3","Piano Sonata No. 18, Op. 31 No. 3",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Etudes Symphoniques,"Études Symphoniques, Op. 13",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Grieg, Edvard","Grand Concerto in A minor, Op. 16","Piano Concerto in A minor, Op. 16",Australasian Tour 1910,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Tchaikovsky, Pyotr Il'yich",Nocturne,Nocturne,Australasian Tour 1910,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Smetana, Bed_ich","Etude ""Am Seegestade""","Am Seegestade, Op. 17",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1910-07-15T08:15,Choral Hall,Auckland,New Zealand,"Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1910,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1910",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1910
1911-11-21T07:45,Liverpool Philharmonic Society,Liverpool,England,"MacDowell, Edward","Pianoforte Concerto No. 2 in D minor, Op. 23 (M.S.)","Piano Concerto No. 2 in D Minor, Op. 23",,Performed from manuscript,"Cowen, Frederic H.",Liverpool Philharmonic Society,Archivo Histórico de Teresa Carreño en Caracas,,,
1911-11-21T07:45,Liverpool Philharmonic Society,Liverpool,England,"Schubert, Franz",Impromptu No. 3 (Op. 142),"Impromptu, D.935, No. 3",,,"Cowen, Frederic H.",Liverpool Philharmonic Society,Archivo Histórico de Teresa Carreño en Caracas,,,
1911-11-21T07:45,Liverpool Philharmonic Society,Liverpool,England,"Schumann, Robert",Vogel als Prophet,"Waldszenen: Vogel als Prophet, Op. 82, No. 7",,,"Cowen, Frederic H.",Liverpool Philharmonic Society,Archivo Histórico de Teresa Carreño en Caracas,,,
1911-11-21T07:45,Liverpool Philharmonic Society,Liverpool,England,"Schubert, Franz / Tausig, Carl",Marche Militaire,"Marche Militaire, D. 733, No. 1",,,"Cowen, Frederic H.",Liverpool Philharmonic Society,Archivo Histórico de Teresa Carreño en Caracas,,,
1911-12-01T00:00,Queen's Hall,London,England,"Franck, César","Sonata in A major, for Pianoforte and Violin",Violin Sonata,,,"Elman, Mischa",,"University of Leeds, Brotherton Library: Concert and Theatre Programmes (1894-1940), MS 1544",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/3874
1911-12-01T00:00,Queen's Hall,London,England,"Chopin, Fryderyk","Nocturne, op. 62, No. 1","Nocturne, Op. 62 No. 1",,,,,"University of Leeds, Brotherton Library: Concert and Theatre Programmes (1894-1940), MS 1544",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/3874
1911-12-01T00:00,Queen's Hall,London,England,"Chopin, Fryderyk","Etude in A flat, op. 25, No.1","Douze Etudes, Op. 25 No. 1",,,,,"University of Leeds, Brotherton Library: Concert and Theatre Programmes (1894-1940), MS 1544",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/3874
1911-12-01T00:00,Queen's Hall,London,England,"Chopin, Fryderyk","Ballade in G minor, op. 23, No. 1","Ballade No. 1, Op. 23",,,,,"University of Leeds, Brotherton Library: Concert and Theatre Programmes (1894-1940), MS 1544",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/3874
1911-12-01T00:00,Queen's Hall,London,England,"Beethoven, Ludwig van","Sonata in A, op. 47, for Pianoforte and Violin","Violin Sonata No. 9, Op. 47",,,,,"University of Leeds, Brotherton Library: Concert and Theatre Programmes (1894-1940), MS 1544",,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/3874
1912-02-26T07:30,Saal der Singakademie,Berlin,Germany,"Tchaikovsky, Pyotr Il'yich","Piano Concerto in B-flat minor, op. 23","Piano Concerto No. 1, Op. 23",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/312,
1913-01-13T08:00,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Klavierkonzert Es-Dur, Op. 73","Piano Concerto No. 5,  Op. 73",,,"Steinbach, Fritz",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/313,
1913-10-30T08:15,Carnegie Hall,New York,New York,"Tchaikovsky, Pyotr Il'yich","Piano Concerto in B-flat minor, op. 23","Piano Concerto No. 1, Op. 23",,,"Stransky, Josef",New York Philharmonic Society,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/195,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=7470&pid=4294996644
1913-10-31T02:30,Carnegie Hall,New York,New York,"Tchaikovsky, Pyotr Il'yich","Piano Concerto in B-flat minor, op. 23","Piano Concerto No. 1, Op. 23",,,"Stransky, Josef",New York Philharmonic Society,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/196,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=27333&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Klavierkonzert Es-Dur, Op. 73","Ballade In G Minor, Op. 23",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Bach, Johann Sebastian",,"Chromatic Fantasia and Fugue in D Minor, BWV 903",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Fantasie-Impromptu in C-sharp Minor, Op. 66",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"MacDowell, Edward",,"Hexentanz, Op. 17, No. 2",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Schubert, Franz",,"Impromptu, D. 899, No. 3",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Schubert, Franz / Tausig, Carl",,"Marche Militaire, D. 733, No. 1",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Nocturne in B Major, Op. 9, No. 3",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Beethoven, Ludwig van",,"Piano Sonata No. 14 in C-sharp Minor, Op. 27, No. 2",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Brahms, Johannes",,"Variations and Fugue on a Theme by Handel, Op. 24",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1913-11-04T02:30,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Waltz in A-flat major, Op. 42",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/197,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=26306&pid=4294996644
1914-01-05T08:15,Academy of Music,Philadelphia,Pennsylvania,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29614
1914-01-06T04:30,New National Theater,Washington,D. C.,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29615
1914-01-07T08:15,Lyric Theater,Baltimore,Maryland,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29616
1914-01-09T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Barcarolle, Op. 60",,,,,,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Schumann, Robert",,"Études Symphoniques, Op. 13",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"MacDowell, Edward",,"Les orientales, Op. 37",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Nocturn, Op. 32 No. 1",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Beethoven, Ludwig van","Piano Sonata No. 23 in F Minor, Op. 57 (Appassionata)","Piano Sonata No. 23, Op. 57",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Polonaise in A-flat Major, Op. 53",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Liszt, Franz",,"Polonaise, S.223 No. 2",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-01-09T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",,"Prelude, Op. 28 No. 15",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/198,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=36131&pid=4294996644
1914-02-03T08:15,Infantry Hall,Providence,Rhode Island,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Urack, Otto",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29643
1914-02-05T08:00,Sanders Theatre,Cambridge,Massachusetts,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,http://archives.bso.org/Detail.aspx?UniqueKey=29636
1914-02-06T02:30,Symphony Hall,Boston,Massachusetts,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29568
1914-02-07T08:00,Symphony Hall,Boston,Massachusetts,"Beethoven, Ludwig van","Concerto for Piano No. 5 in E-flat, op. 73, “Emperor”","Piano Concerto No. 5,  Op. 73",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1913-1914_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=29568
1914-02-22T03:00,Carnegie Hall,New York,New York,"Grieg, Edvard","Piano Concerto in A minor, Op. 16","Piano Concerto in A minor, Op. 16",,,"Stransky, Josef",New York Philharmonic,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/199,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=584&pid=4294996644
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Beethoven, Ludwig van","Sonata, Opus 57 (Appassionata)","Piano Sonata No. 23, Op. 57",Smith College Concert Course,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Chopin, Fryderyk","Nocturne, C minor, Opus 48","Nocturne, Op. 48 No. 1",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Chopin, Fryderyk","Etude, A flat","Douze Etudes, Op. 25 No. 1",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Chopin, Fryderyk","Valse, A flat, Opus 42","Waltz in A-flat major, Op. 42",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Chopin, Fryderyk","Ballade, G minor, Opus 23","Ballade No. 1, Op. 23",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Schumann, Robert",Études Symphoniques,"Études Symphoniques, Op. 13",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"MacDowell, Edward",Les Orientales (from a poem by Victor Hugo),"Les orientales, Op. 37",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-03-18T00:00,John M. Greene Hall,Northampton,Massachusetts,"Schubert, Franz / Tausig, Carl",Marche Militaire,"Marche Militaire, D. 733, No. 1",,,,,"Smith College Archives: Music Department Records, Concert Programs, 1913-1914, Box 1184.",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Beethoven, Ludwig van","Sonata, Op. 31, No. 3","Piano Sonata No. 18, Op. 31 No. 3",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Chopin, Fryderyk","Nocturne, Op. 48","Nocturne, Op. 48 No. 1",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Chopin, Fryderyk","Étude, A-flat","Etude, Op. 10 No. 10",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Chopin, Fryderyk","Waltz, C-sharp minor","Waltz, Op. 64 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Chopin, Fryderyk","Ballade, G minor, Op. 23","Ballade No. 1, Op. 23",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Schumann, Robert",Études Symphoniques,"Études Symphoniques, Op. 13",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"MacDowell, Edward","Les Orientales (From a poem by Victor Hugo): Clair de Lune, Dans le Hamac, Danse Espagnole","Les orientales, Op. 37",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-04-15T03:00,Jordan Hall (NEC),Boston,Massachusetts,"Liszt, Franz","Polonaise, E Major","Polonaise, S.223 No. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,,
1914-12-14T07:30,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Konzert No. 5, Es-dur, op. 73, für Klavier, mit Begleitung des Orchesters","Piano Concerto No. 5,  Op. 73",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/314,
1915-01-08T08:00,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Konzert C-moll No. 3, op. 37","Piano Concerto No. 3, Op. 37",,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/315,
1915-01-08T08:00,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Konzert G-dur No. 4, op. 58","Piano Concerto No. 4, Op. 58",,,"Hildebrand, Camillo",Berlin Philharmonic,,,http://documentingcarreno.org/items/show/315,
1915-01-08T08:00,Saal der Singakademie,Berlin,Germany,"Beethoven, Ludwig van","Konzert Es-dur No. 5, op.73","Piano Concerto No. 5,  Op. 73",,,"Hildebrand, Camillo",Berlin Philharmonic,,,http://documentingcarreno.org/items/show/315,
1915-03-23T00:00,Saal der Singakademie,Berlin,Germany,"Grieg, Edvard","Piano Concerto in A minor, Op. 16 Liszt, Franz: Rhapsodie Hongroise No. 1","Piano Concerto in A minor, Op. 16",,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/317,
1915-03-23T00:00,Saal der Singakademie,Berlin,Germany,"Liszt, Franz",,"Rhapsodie Hongroise No. 1, S.244",,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/317,
1916-03-24T08:00,Saal der Singakademie,Berlin,Germany,"Tchaikovsky, Pyotr Il'yich","Konzert für Klavier und Orchester B-moll, op. 23","Piano Concerto No. 1, Op. 23",,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/318,
1916-03-24T08:00,Saal der Singakademie,Berlin,Germany,"Chopin, Fryderyk","Konzert für Klavier und Orchester, E-moll op. 11",Piano Concerto in E minor Op. 11,,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/318,
1916-03-24T08:00,Saal der Singakademie,Berlin,Germany,"Liszt, Franz","Konzert für Klavier und Orchester, Es-dur","Piano Concerto No. 1, S.124",,,"Hildebrand, Camillo",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/318,
1916-04-13T08:00,Saal der Singakademie,Berlin,Germany,"Grieg, Edvard",Konzert a-moll op. 16 für Klavier mit Begleitung des Orchesters,"Piano Concerto in A minor, Op. 16",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,http://documentingcarreno.org/items/show/319,
1916-04-15T08:00,"Konzertsaal Hotel, ""Vier Jahrszeiten""",Munich,Germany,"Beethoven, Ludwig van",Klavier-Konzert Es op. 73,"Piano Concerto No. 5,  Op. 73",Neuen Münchener Konzert-Orchester,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1916-10-21T03:00,Jordan Hall,Boston,Massachusetts,"Bach, Johann Sebastian",Chromatic Fantasie and Fugue (Bülow's edition),"Chromatic Fantasia and Fugue in D Minor, BWV 903",,Bülow's edition,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1916-10-21T03:00,Jordan Hall,Boston,Massachusetts,"Beethoven, Ludwig van","Sonata op. 27, no. 1","Piano Sonata No. 13, Op. 27 No. 1",,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1916-10-21T03:00,Jordan Hall,Boston,Massachusetts,"Schumann, Robert","Fantasie in C major, op. 17","Phantasie, Op. 17",,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1916-10-21T03:00,Jordan Hall,Boston,Massachusetts,"MacDowell, Edward","""Keltic"" Sonata","Piano Sonata No. 4, Op. 59",,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
